sale_id,business_id,store_id,user_id,customer_id,sale_date,subtotal,discount,tax,payment_method,status
332,1,1,2,,2024-06-07 17:47:00,3.32,0.0,0.4,card,completed
333,1,1,7,,2024-06-07 10:38:00,5.7,0.0,0.68,cash,completed
334,1,1,4,,2024-06-07 12:48:00,8.45,0.0,1.01,cash,completed
335,1,1,4,273.0,2024-06-07 20:28:00,74.59,0.0,8.95,card,completed
336,1,1,10,,2024-06-07 17:25:00,17.49,0.0,2.1,transfer,completed
337,1,1,6,93.0,2024-06-07 13:14:00,27.23,0.0,3.27,card,completed
338,1,1,10,112.0,2024-06-07 17:08:00,2.11,0.0,0.25,transfer,completed
339,1,1,11,39.0,2024-06-07 14:24:00,10.48,0.0,1.26,cash,completed
340,1,1,10,103.0,2024-06-07 18:06:00,1044.94,0.0,125.39,transfer,completed
341,1,1,7,129.0,07/06/2024 18:40,3.42,0.0,0.41,cash,completed
342,1,1,10,201.0,2024-06-07 20:31:00,432.9,0.0,51.95,card,completed
343,1,1,2,247.0,2024-06-07 13:34:00,31.96,0.0,3.84,card,completed
344,1,1,7,21.0,2024-06-07 19:22:00,209.27,0.0,25.11,transfer,completed
345,1,1,7,123.0,2024-06-07 13:03:00,13.84,0.0,1.66,transfer,completed
346,1,1,7,268.0,2024-06-07 17:02:00,29.4,0.0,3.53,transfer,completed
347,1,1,2,,2024-06-07 20:39:00,14.9,0.0,1.79,cash,completed
348,1,1,4,280.0,2024-06-07 12:09:00,427.61,0.0,51.31,cash,completed
349,1,1,2,298.0,07/06/2024 15:05,8.52,0.0,1.02,cash,completed
350,1,1,7,,2024-06-07 11:11:00,32.39,0.0,3.89,cash,completed
351,1,1,11,,2024-06-07 09:33:00,14.55,0.0,1.75,transfer,completed
352,1,1,6,107.0,2024-06-07 20:09:00,2.69,0.0,0.32,card,completed
353,1,1,7,108.0,2024-06-07 16:11:00,12.43,0.0,1.49,cash,completed
354,1,1,10,228.0,2024-06-07 09:15:00,16.25,0.0,1.95,cash,completed
355,1,1,7,28.0,2024-06-07 13:08:00,15.24,0.0,1.83,cash,completed
356,1,1,2,292.0,2024-06-07 20:21:00,535.94,0.0,64.31,card,completed
357,1,2,3,118.0,2024-06-07 19:27:00,23.23,0.0,2.79,cash,completed
358,1,2,3,,2024-06-07 14:30:00,103.89,0.0,12.47,transfer,completed
359,1,2,12,7.0,07/06/2024 18:05,16.01,0.0,1.92,transfer,completed
360,1,2,3,299.0,2024-06-07 18:00:00,43.45,0.0,5.21,cash,completed
361,1,2,12,219.0,2024-06-07 08:07:00,40.28,0.0,4.83,card,completed
362,1,2,3,35.0,2024-06-07 18:30:00,444.43,0.0,53.33,transfer,completed
363,1,2,3,,2024-06-07 13:22:00,7.4,0.0,0.89,transfer,completed
364,1,2,12,273.0,2024-06-07 10:18:00,18.08,0.0,2.17,cash,completed
365,1,2,3,78.0,07/06/2024 19:41,1069.01,0.0,128.28,cash,completed
366,1,2,12,176.0,2024-06-07 10:50:00,37.45,0.0,4.49,card,completed
367,1,2,3,86.0,2024-06-07 09:02:00,29.72,0.0,3.57,transfer,completed
368,1,2,12,18.0,2024-06-07 12:07:00,836.34,0.0,100.36,card,completed
369,1,2,12,,2024-06-07 13:44:00,1018.29,0.0,122.19,card,completed
370,1,2,12,113.0,2024-06-07 17:33:00,19.89,0.0,2.39,card,completed
371,1,2,12,45.0,2024-06-07 16:03:00,14.8,0.0,1.78,card,completed
372,1,2,12,177.0,2024-06-07 19:26:00,610.0,0.0,73.2,card,completed
373,1,3,4,45.0,2024-06-07 09:59:00,52.07,0.0,6.25,card,completed
374,1,3,9,90.0,2024-06-07 08:52:00,74.63,0.0,8.96,transfer,completed
375,1,3,5,135.0,2024-06-07 08:07:00,25.0,0.0,3.0,card,completed
376,1,3,9,247.0,2024-06-07 12:10:00,30.23,0.0,3.63,cash,completed
377,1,3,5,140.0,2024-06-07 11:49:00,27.57,0.0,3.31,cash,completed
378,1,3,5,,2024-06-07 16:18:00,6.87,0.0,0.82,card,completed
379,1,3,4,114.0,2024-06-07 13:19:00,11.9,0.0,1.43,cash,completed
380,1,3,4,,2024-06-07 19:14:00,36.48,0.0,4.38,cash,completed
381,1,4,12,,2024-06-07 20:27:00,3.68,0.0,0.44,cash,completed
382,1,4,12,61.0,2024-06-07 18:00:00,6.99,0.0,0.84,cash,completed
383,1,4,12,180.0,2024-06-07 12:37:00,16.14,0.0,1.94,cash,completed
384,1,4,12,35.0,2024-06-07 09:59:00,40.63,0.0,4.88,transfer,completed
385,1,4,12,226.0,2024-06-07 16:14:00,31.6,0.0,3.79,card,completed
386,1,4,12,185.0,2024-06-07 12:43:00,34.68,0.0,4.16,card,completed
387,1,4,12,,07/06/2024 13:11,27.54,0.0,3.3,transfer,completed
388,1,4,12,44.0,2024-06-07 09:47:00,15.37,0.0,1.84,cash,completed
389,1,4,12,207.0,2024-06-07 20:37:00,19.92,0.0,2.39,transfer,completed
390,1,4,12,208.0,2024-06-07 10:01:00,1051.15,0.0,126.14,cash,completed
391,1,4,12,79.0,2024-06-07 15:31:00,26.96,0.0,3.24,transfer,completed
392,1,4,12,,2024-06-07 08:11:00,28.33,0.0,3.4,card,completed
393,1,4,12,200.0,2024-06-07 15:42:00,10.38,0.0,1.25,transfer,completed
394,1,4,12,29.0,2024-06-07 08:37:00,37.87,0.0,4.54,card,completed
395,1,1,11,,2024-06-08 13:03:00,16.38,0.0,1.97,cash,completed
396,1,1,2,,2024-06-08 08:29:00,645.49,0.0,77.46,card,completed
397,1,1,6,12.0,2024-06-08 18:13:00,84.31,0.0,10.12,transfer,completed
398,1,1,7,187.0,2024-06-08 12:16:00,12.71,0.0,1.53,transfer,completed
399,1,1,11,,2024-06-08 20:04:00,30.25,0.0,3.63,card,completed
400,1,1,7,103.0,2024-06-08 19:33:00,966.5,0.0,115.98,transfer,completed
401,1,1,7,187.0,2024-06-08 20:19:00,35.22,0.0,4.23,card,completed
402,1,1,6,,08/06/2024 10:12,13.51,0.0,1.62,card,completed
403,1,1,6,82.0,2024-06-08 16:11:00,60.99,0.0,7.32,cash,completed
404,1,1,7,33.0,2024-06-08 19:32:00,16.49,0.0,1.98,transfer,completed
405,1,1,4,,2024-06-08 14:13:00,67.72,0.0,8.13,cash,completed
406,1,1,7,29.0,2024-06-08 13:30:00,947.23,0.0,113.67,card,completed
407,1,1,2,,2024-06-08 18:44:00,21.62,0.0,2.59,transfer,completed
408,1,1,6,,2024-06-08 18:20:00,47.54,0.0,5.7,transfer,completed
409,1,1,7,252.0,2024-06-08 09:22:00,22.3,0.0,2.68,transfer,completed
410,1,1,11,27.0,2024-06-08 11:40:00,11.61,0.0,1.39,transfer,completed
411,1,1,11,,2024-06-08 15:55:00,9.83,0.0,1.18,card,completed
412,1,1,7,94.0,2024-06-08 11:58:00,1594.66,0.0,191.36,card,completed
413,1,1,4,134.0,08/06/2024 17:07,2.5,0.0,0.3,transfer,completed
414,1,1,4,,2024-06-08 17:13:00,46.64,0.0,5.6,card,completed
415,1,1,2,75.0,2024-06-08 18:41:00,23.42,0.0,2.81,cash,completed
416,1,1,2,132.0,2024-06-08 08:21:00,2.38,0.0,0.29,card,completed
417,1,1,6,196.0,2024-06-08 15:59:00,18.3,0.0,2.2,card,completed
418,1,2,3,23.0,2024-06-08 13:27:00,76.87,0.0,9.22,card,completed
419,1,2,12,,2024-06-08 08:14:00,4.28,0.0,0.51,card,completed
420,1,2,3,254.0,2024-06-08 09:22:00,24.66,0.0,2.96,card,completed
421,1,2,3,109.0,2024-06-08 12:43:00,1125.78,0.0,135.09,cash,completed
422,1,2,12,246.0,2024-06-08 15:20:00,22.63,0.0,2.72,transfer,completed
423,1,2,12,,2024-06-08 10:15:00,25.16,0.0,3.02,card,completed
424,1,2,12,,2024-06-08 19:51:00,11.28,0.0,1.35,transfer,completed
425,1,2,12,199.0,2024-06-08 10:27:00,490.07,0.0,58.81,cash,completed
426,1,2,12,80.0,2024-06-08 18:57:00,25.0,0.0,3.0,cash,completed
427,1,2,3,24.0,2024-06-08 17:05:00,1078.4,0.0,129.41,cash,completed
428,1,2,12,,2024-06-08 19:19:00,9.32,0.0,1.12,transfer,completed
429,1,2,12,,2024-06-08 17:16:00,18.37,0.0,2.2,cash,completed
430,1,2,12,88.0,2024-06-08 19:43:00,27.85,0.0,3.34,card,completed
431,1,2,3,9.0,2024-06-08 18:09:00,8.56,0.0,1.03,card,completed
432,1,2,3,238.0,08/06/2024 15:30,64.7,0.0,7.76,card,completed
433,1,2,12,,2024-06-08 09:40:00,1.12,0.0,0.13,card,completed
434,1,2,12,263.0,2024-06-08 17:20:00,363.01,0.0,43.56,card,completed
435,1,2,12,,2024-06-08 15:14:00,21.57,0.0,2.59,transfer,completed
436,1,2,12,151.0,2024-06-08 09:42:00,26.25,0.0,3.15,cash,completed
437,1,2,12,,2024-06-08 13:43:00,25.61,0.0,3.07,transfer,completed
438,1,2,3,117.0,2024-06-08 16:38:00,24.47,0.0,2.94,transfer,completed
439,1,2,3,,2024-06-08 12:45:00,35.03,0.0,4.2,transfer,completed
440,1,2,3,71.0,2024-06-08 20:30:00,3.55,0.0,0.43,transfer,completed
441,1,3,5,,2024-06-08 10:51:00,503.14,0.0,60.38,card,completed
442,1,3,1,265.0,2024-06-08 14:49:00,13.98,0.0,1.68,cash,completed
443,1,3,1,295.0,2024-06-08 13:00:00,32.08,0.0,3.85,transfer,completed
444,1,3,9,,2024-06-08 14:46:00,79.93,0.0,9.59,cash,completed
445,1,3,5,283.0,2024-06-08 14:32:00,40.49,0.0,4.86,cash,completed
446,1,3,1,25.0,2024-06-08 19:57:00,1278.26,0.0,153.39,transfer,completed
447,1,3,4,294.0,2024-06-08 15:06:00,46.36,0.0,5.56,card,completed
448,1,3,8,67.0,2024-06-08 16:25:00,17.79,0.0,2.13,transfer,completed
449,1,3,8,226.0,2024-06-08 16:55:00,1530.7,0.0,183.68,transfer,completed
450,1,3,5,287.0,2024-06-08 09:07:00,31.08,0.0,3.73,card,completed
451,1,3,5,192.0,2024-06-08 08:59:00,28.99,0.0,3.48,card,completed
452,1,3,1,179.0,2024-06-08 17:19:00,9.64,0.0,1.16,card,completed
453,1,3,8,236.0,2024-06-08 14:14:00,40.66,0.0,4.88,card,completed
454,1,4,12,85.0,2024-06-08 20:03:00,27.04,0.0,3.24,transfer,completed
455,1,4,12,273.0,2024-06-08 11:53:00,15.32,0.0,1.84,transfer,completed
456,1,4,12,24.0,08/06/2024 10:26,5.4,0.0,0.65,transfer,completed
457,1,4,12,,2024-06-08 14:43:00,457.44,0.0,54.89,transfer,completed
458,1,4,12,200.0,2024-06-08 08:12:00,13.83,0.0,1.66,transfer,completed
459,1,4,12,59.0,2024-06-08 16:26:00,18.64,0.0,2.24,cash,completed
460,1,4,12,,2024-06-08 14:28:00,16.12,0.0,1.93,transfer,completed
461,1,4,12,,2024-06-08 08:03:00,36.87,0.0,4.42,card,completed
462,1,4,12,,2024-06-08 16:36:00,15.0,0.0,1.8,cash,completed
463,1,4,12,222.0,2024-06-08 13:21:00,40.0,0.0,4.8,transfer,completed
464,1,4,12,,2024-06-08 10:26:00,7.14,0.0,0.86,transfer,completed
465,1,4,12,,2024-06-08 08:07:00,83.2,0.0,9.98,cash,completed
466,1,4,12,156.0,2024-06-08 15:57:00,6.02,0.0,0.72,transfer,completed
467,1,1,10,,2024-06-09 10:04:00,62.67,0.0,7.52,transfer,completed
468,1,1,2,233.0,2024-06-09 16:29:00,38.21,0.0,4.59,transfer,completed
469,1,1,10,216.0,2024-06-09 19:14:00,19.98,0.0,2.4,card,completed
470,1,1,11,33.0,09/06/2024 14:51,10.2,0.0,1.22,transfer,completed
471,1,1,2,175.0,2024-06-09 20:06:00,878.94,0.0,105.47,transfer,completed
472,1,1,2,,2024-06-09 17:40:00,18.78,0.0,2.25,cash,completed
473,1,1,7,,2024-06-09 11:55:00,6.64,0.0,0.8,transfer,completed
474,1,1,10,,2024-06-09 08:38:00,60.21,0.0,7.23,transfer,completed
475,1,1,7,216.0,2024-06-09 16:41:00,30.59,0.0,3.67,card,completed
476,1,1,6,150.0,2024-06-09 18:43:00,5.25,0.0,0.63,cash,completed
477,1,1,11,,2024-06-09 15:44:00,38.74,0.0,4.65,card,completed
478,1,1,7,54.0,2024-06-09 08:40:00,2.7,0.0,0.32,cash,completed
479,1,1,6,,2024-06-09 13:01:00,9.36,0.0,1.12,cash,completed
480,1,1,6,,2024-06-09 11:18:00,5.1,0.0,0.61,card,completed
481,1,1,2,135.0,2024-06-09 18:50:00,10.76,0.0,1.29,card,completed
482,1,1,11,191.0,2024-06-09 09:09:00,456.27,0.0,54.75,cash,completed
483,1,1,10,163.0,2024-06-09 11:03:00,25.29,0.0,3.03,card,completed
484,1,1,11,241.0,2024-06-09 10:20:00,101.15,0.0,12.14,transfer,completed
485,1,2,3,299.0,2024-06-09 14:13:00,27.78,0.0,3.33,card,completed
486,1,2,12,44.0,2024-06-09 13:27:00,1141.83,0.0,137.02,card,completed
487,1,2,12,92.0,2024-06-09 12:53:00,28.37,0.0,3.4,transfer,completed
488,1,2,3,280.0,2024-06-09 12:12:00,20.79,0.0,2.49,cash,completed
489,1,2,12,178.0,2024-06-09 11:46:00,889.03,0.0,106.68,card,completed
490,1,2,12,97.0,2024-06-09 17:55:00,42.51,0.0,5.1,transfer,completed
491,1,2,12,97.0,2024-06-09 17:58:00,42.51,0.0,5.1,card,completed
492,1,2,12,207.0,2024-06-09 17:40:00,11.71,0.0,1.41,transfer,completed
493,1,2,12,56.0,09/06/2024 17:31,29.12,0.0,3.49,cash,completed
494,1,2,3,269.0,2024-06-09 09:08:00,75.53,0.0,9.06,card,completed
495,1,2,12,222.0,2024-06-09 16:45:00,11.95,0.0,1.43,card,completed
496,1,2,3,,2024-06-09 15:22:00,34.93,0.0,4.19,transfer,completed
497,1,2,3,,2024-06-09 17:06:00,85.2,0.0,10.22,cash,completed
498,1,2,3,150.0,2024-06-09 13:04:00,14.86,0.0,1.78,transfer,completed
499,1,2,3,107.0,09/06/2024 14:02,713.57,0.0,85.63,cash,completed
500,1,2,12,,2024-06-09 10:10:00,20.06,0.0,2.41,transfer,completed
501,1,2,3,,2024-06-09 12:09:00,446.46,0.0,53.58,cash,completed
502,1,2,3,268.0,2024-06-09 11:23:00,30.74,0.0,3.69,cash,completed
503,1,2,3,99.0,2024-06-09 08:26:00,36.8,0.0,4.42,card,completed
504,1,3,8,278.0,2024-06-09 14:41:00,23.05,0.0,2.77,card,completed
505,1,3,9,,2024-06-09 15:06:00,24.41,0.0,2.93,transfer,completed
506,1,3,8,,2024-06-09 13:54:00,21.12,0.0,2.53,cash,completed
507,1,3,9,120.0,2024-06-09 17:05:00,107.59,0.0,12.91,card,completed
508,1,3,4,20.0,09/06/2024 12:48,44.89,0.0,5.39,transfer,completed
509,1,3,4,128.0,2024-06-09 11:03:00,15.95,0.0,1.91,cash,completed
510,1,3,4,105.0,2024-06-09 17:15:00,29.04,0.0,3.48,transfer,completed
511,1,3,8,,2024-06-09 14:10:00,5.88,0.0,0.71,card,completed
512,1,3,1,247.0,2024-06-09 10:16:00,29.27,0.0,3.51,card,completed
513,1,3,4,171.0,2024-06-09 13:31:00,90.89,0.0,10.91,card,completed
514,1,3,8,37.0,2024-06-09 17:10:00,9.32,0.0,1.12,card,completed
515,1,3,5,,2024-06-09 19:15:00,9.64,0.0,1.16,cash,completed
516,1,3,5,76.0,2024-06-09 20:05:00,1021.56,0.0,122.59,card,completed
517,1,3,4,217.0,2024-06-09 09:06:00,29.33,0.0,3.52,card,completed
518,1,3,8,87.0,2024-06-09 20:44:00,2.33,0.0,0.28,card,completed
519,1,3,4,96.0,2024-06-09 15:36:00,10.55,0.0,1.27,cash,completed
520,1,3,5,,2024-06-09 12:04:00,18.35,0.0,2.2,transfer,completed
521,1,3,9,4.0,09/06/2024 16:50,4.22,0.0,0.51,transfer,completed
522,1,4,12,176.0,2024-06-09 08:22:00,16.1,0.0,1.93,cash,completed
523,1,4,12,176.0,2024-06-09 08:26:00,16.1,0.0,1.93,transfer,completed
524,1,4,12,272.0,2024-06-09 18:55:00,22.04,0.0,2.64,card,completed
525,1,4,12,24.0,2024-06-09 15:42:00,843.57,0.0,101.23,cash,completed
526,1,4,12,,2024-06-09 16:55:00,265.65,0.0,31.88,card,completed
527,1,4,12,109.0,2024-06-09 19:01:00,21.56,0.0,2.59,card,completed
528,1,4,12,244.0,2024-06-09 13:55:00,366.33,0.0,43.96,transfer,completed
529,1,4,12,196.0,2024-06-09 09:07:00,9.14,0.0,1.1,transfer,completed
530,1,4,12,161.0,2024-06-09 20:43:00,22.97,0.0,2.76,cash,completed
531,1,4,12,5.0,2024-06-09 10:38:00,30.1,0.0,3.61,transfer,completed
532,1,4,12,258.0,2024-06-09 14:03:00,27.21,0.0,3.27,card,completed
533,1,4,12,,2024-06-09 19:25:00,10.0,0.0,1.2,transfer,completed
534,1,4,12,243.0,2024-06-09 14:06:00,40.17,0.0,4.82,transfer,completed
535,1,4,12,296.0,2024-06-09 18:00:00,25.68,0.0,3.08,transfer,completed
536,1,4,12,,2024-06-09 15:11:00,3.51,0.0,0.42,cash,completed
537,1,4,12,77.0,2024-06-09 15:19:00,11.7,0.0,1.4,cash,completed
538,1,4,12,,2024-06-09 09:31:00,4.27,0.0,0.51,transfer,completed
539,1,4,12,141.0,2024-06-09 13:04:00,26.65,0.0,3.2,transfer,completed
540,1,1,10,275.0,2024-06-10 17:44:00,24.3,0.0,2.92,transfer,completed
541,1,1,11,106.0,2024-06-10 09:07:00,131.43,0.0,15.77,card,completed
542,1,1,2,,2024-06-10 18:34:00,15.9,0.0,1.91,transfer,completed
543,1,1,6,,2024-06-10 10:19:00,908.99,0.0,109.08,cash,completed
544,1,1,4,143.0,2024-06-10 12:43:00,36.95,0.0,4.43,transfer,completed
545,1,1,11,,2024-06-10 14:52:00,7.7,0.0,0.92,card,completed
546,1,1,2,273.0,2024-06-10 12:00:00,34.7,0.0,4.16,cash,completed
547,1,1,6,,2024-06-10 08:10:00,30.71,0.0,3.69,card,completed
548,1,1,7,,2024-06-10 18:08:00,42.87,0.0,5.14,transfer,completed
549,1,1,4,,2024-06-10 12:40:00,22.41,0.0,2.69,card,completed
550,1,1,2,,2024-06-10 12:35:00,7.68,0.0,0.92,cash,completed
551,1,1,11,273.0,2024-06-10 17:12:00,2.41,0.0,0.29,transfer,completed
552,1,1,11,273.0,2024-06-10 17:16:00,2.41,0.0,0.29,transfer,completed
553,1,2,3,,2024-06-10 13:03:00,10.47,0.0,1.26,card,completed
554,1,2,3,277.0,2024-06-10 19:40:00,9.68,0.0,1.16,cash,completed
555,1,2,12,,2024-06-10 08:22:00,22.14,0.0,2.66,cash,completed
556,1,2,3,44.0,2024-06-10 14:23:00,27.51,0.0,3.3,card,completed
557,1,2,3,,2024-06-10 14:26:00,11.05,0.0,1.33,cash,completed
558,1,2,12,66.0,10/06/2024 13:32,8.89,0.0,1.07,transfer,completed
559,1,2,12,145.0,2024-06-10 17:09:00,4.82,0.0,0.58,cash,completed
560,1,2,3,,2024-06-10 11:07:00,42.01,0.0,5.04,cash,completed
561,1,2,12,27.0,2024-06-10 16:27:00,57.93,0.0,6.95,card,completed
562,1,2,3,215.0,2024-06-10 19:20:00,645.86,0.0,77.5,card,completed
563,1,2,12,252.0,2024-06-10 16:49:00,42.13,0.0,5.06,card,completed
564,1,2,3,142.0,2024-06-10 18:52:00,41.23,0.0,4.95,transfer,completed
565,1,2,12,176.0,2024-06-10 19:16:00,20.0,0.0,2.4,transfer,completed
566,1,2,12,,2024-06-10 16:59:00,196.12,0.0,23.53,cash,completed
567,1,2,3,,2024-06-10 16:04:00,20.66,0.0,2.48,transfer,completed
568,1,3,1,95.0,2024-06-10 08:56:00,57.21,0.0,6.87,transfer,completed
569,1,3,9,138.0,2024-06-10 08:34:00,179.42,0.0,21.53,cash,completed
570,1,3,9,108.0,2024-06-10 13:40:00,5.52,0.0,0.66,card,completed
571,1,3,5,6.0,2024-06-10 16:42:00,296.86,0.0,35.62,transfer,completed
572,1,3,4,283.0,2024-06-10 15:14:00,32.65,0.0,3.92,card,completed
573,1,3,4,95.0,10/06/2024 18:18,55.8,0.0,6.7,cash,completed
574,1,3,8,126.0,2024-06-10 14:01:00,13.59,0.0,1.63,cash,completed
575,1,3,9,74.0,2024-06-10 16:47:00,2.55,0.0,0.31,transfer,completed
576,1,3,4,228.0,2024-06-10 19:17:00,18.43,0.0,2.21,cash,completed
577,1,3,8,262.0,2024-06-10 14:24:00,4.06,0.0,0.49,transfer,completed
578,1,4,12,,2024-06-10 13:07:00,23.81,0.0,2.86,cash,completed
579,1,4,12,172.0,2024-06-10 13:59:00,35.38,0.0,4.25,transfer,completed
580,1,4,12,245.0,2024-06-10 19:17:00,6.92,0.0,0.83,card,completed
581,1,4,12,212.0,2024-06-10 15:34:00,468.17,0.0,56.18,transfer,completed
582,1,4,12,216.0,2024-06-10 08:13:00,6.42,0.0,0.77,cash,completed
583,1,4,12,72.0,2024-06-10 10:07:00,21.3,0.0,2.56,transfer,completed
584,1,4,12,,2024-06-10 17:04:00,13.98,0.0,1.68,transfer,completed
585,1,4,12,126.0,2024-06-10 10:48:00,7.88,0.0,0.95,transfer,completed
586,1,1,7,,2024-06-11 10:03:00,69.05,0.0,8.29,cash,completed
587,1,1,11,217.0,2024-06-11 09:33:00,15.52,0.0,1.86,cash,completed
588,1,1,11,95.0,2024-06-11 08:51:00,114.02,0.0,13.68,card,completed
589,1,1,2,172.0,2024-06-11 09:13:00,9.42,0.0,1.13,card,completed
590,1,1,2,138.0,2024-06-11 20:18:00,20.49,0.0,2.46,transfer,completed
591,1,1,10,,2024-06-11 08:37:00,3.18,0.0,0.38,card,completed
592,1,1,2,238.0,2024-06-11 20:43:00,3.14,0.0,0.38,transfer,completed
593,1,1,11,,2024-06-11 20:43:00,34.42,0.0,4.13,cash,completed
594,1,1,2,255.0,2024-06-11 16:55:00,4.83,0.0,0.58,cash,completed
595,1,1,4,,2024-06-11 13:22:00,38.3,0.0,4.6,cash,completed
596,1,1,7,132.0,2024-06-11 12:25:00,19.16,0.0,2.3,transfer,completed
597,1,1,6,161.0,2024-06-11 15:16:00,5.8,0.0,0.7,transfer,completed
598,1,1,11,,2024-06-11 14:55:00,33.32,0.0,4.0,cash,completed
599,1,1,7,,2024-06-11 19:06:00,10.78,0.0,1.29,card,completed
600,1,1,10,176.0,2024-06-11 15:09:00,22.53,0.0,2.7,card,completed
601,1,1,11,12.0,2024-06-11 09:19:00,49.82,0.0,5.98,card,completed
602,1,1,4,,2024-06-11 13:48:00,12.76,0.0,1.53,cash,completed
603,1,1,11,83.0,2024-06-11 18:37:00,87.23,0.0,10.47,card,completed
604,1,2,12,76.0,2024-06-11 15:53:00,17.5,0.0,2.1,transfer,completed
605,1,2,12,97.0,2024-06-11 13:01:00,40.74,0.0,4.89,card,completed
606,1,2,12,278.0,2024-06-11 16:27:00,64.17,0.0,7.7,transfer,completed
607,1,2,3,,2024-06-11 18:01:00,5.39,0.0,0.65,card,completed
608,1,2,3,298.0,2024-06-11 09:12:00,39.37,0.0,4.72,cash,completed
609,1,2,12,,2024-06-11 16:18:00,9.32,0.0,1.12,transfer,completed
610,1,2,12,192.0,2024-06-11 17:41:00,43.19,0.0,5.18,cash,completed
611,1,2,12,,2024-06-11 14:14:00,13.4,0.0,1.61,cash,completed
612,1,2,3,134.0,2024-06-11 18:49:00,15.07,0.0,1.81,cash,completed
613,1,2,12,67.0,2024-06-11 11:46:00,17.9,0.0,2.15,card,completed
614,1,2,3,74.0,2024-06-11 09:04:00,12.36,0.0,1.48,card,completed
615,1,2,12,12.0,2024-06-11 09:13:00,16.44,0.0,1.97,card,completed
616,1,2,3,92.0,2024-06-11 15:39:00,3.36,0.0,0.4,cash,completed
617,1,2,3,16.0,2024-06-11 11:05:00,19.06,0.0,2.29,cash,completed
618,1,2,12,283.0,2024-06-11 19:17:00,65.51,0.0,7.86,cash,completed
619,1,2,12,,2024-06-11 14:27:00,38.6,0.0,4.63,card,completed
620,1,2,12,262.0,2024-06-11 13:15:00,58.04,0.0,6.96,transfer,completed
621,1,2,3,169.0,2024-06-11 11:33:00,18.83,0.0,2.26,transfer,completed
622,1,2,12,,2024-06-11 12:26:00,19.44,0.0,2.33,card,completed
623,1,2,12,11.0,2024-06-11 15:18:00,80.29,0.0,9.63,card,completed
624,1,3,1,241.0,2024-06-11 20:20:00,18.02,0.0,2.16,cash,completed
625,1,3,4,6.0,2024-06-11 19:27:00,8.1,0.0,0.97,cash,completed
626,1,3,1,,2024-06-11 17:29:00,12.2,0.0,1.46,card,completed
627,1,3,9,268.0,2024-06-11 12:20:00,64.98,0.0,7.8,card,completed
628,1,3,4,125.0,11/06/2024 08:13,9.32,0.0,1.12,cash,completed
629,1,3,9,107.0,2024-06-11 11:58:00,80.83,0.0,9.7,card,completed
630,1,4,12,36.0,2024-06-11 11:01:00,29.08,0.0,3.49,cash,completed
631,1,4,12,136.0,2024-06-11 08:28:00,123.4,0.0,14.81,cash,completed
632,1,4,12,91.0,2024-06-11 09:03:00,62.6,0.0,7.51,transfer,completed
633,1,4,12,208.0,2024-06-11 18:18:00,14.99,0.0,1.8,card,completed
634,1,4,12,,2024-06-11 10:21:00,14.19,0.0,1.7,cash,completed
635,1,4,12,91.0,11/06/2024 20:54,15.0,0.0,1.8,card,completed
636,1,4,12,,2024-06-11 17:43:00,5.98,0.0,0.72,cash,completed
637,1,1,6,,2024-06-12 08:52:00,21.24,0.0,2.55,transfer,completed
638,1,1,11,266.0,2024-06-12 11:42:00,6.44,0.0,0.77,card,completed
639,1,1,6,221.0,2024-06-12 09:17:00,17.52,0.0,2.1,transfer,completed
640,1,1,6,,2024-06-12 17:33:00,11.89,0.0,1.43,transfer,completed
641,1,1,6,,2024-06-12 18:09:00,60.72,0.0,7.29,card,completed
642,1,1,6,34.0,2024-06-12 11:18:00,1.61,0.0,0.19,cash,completed
643,1,1,2,1.0,2024-06-12 10:05:00,1221.72,0.0,146.61,cash,completed
644,1,1,6,,2024-06-12 20:43:00,13.13,0.0,1.58,card,completed
645,1,1,11,224.0,2024-06-12 16:12:00,771.61,0.0,92.59,cash,completed
646,1,1,2,224.0,2024-06-12 16:59:00,19.11,0.0,2.29,card,completed
647,1,1,7,,2024-06-12 20:26:00,3.22,0.0,0.39,cash,completed
648,1,1,10,279.0,2024-06-12 15:51:00,38.37,0.0,4.6,transfer,completed
649,1,1,6,55.0,2024-06-12 16:47:00,33.67,0.0,4.04,transfer,completed
650,1,1,4,,12/06/2024 19:59,21.09,0.0,2.53,card,completed
651,1,1,10,62.0,12/06/2024 09:30,4.28,0.0,0.51,transfer,completed
652,1,1,4,,2024-06-12 18:15:00,1111.41,0.0,133.37,transfer,completed
653,1,1,10,52.0,12/06/2024 14:09,21.57,0.0,2.59,card,completed
654,1,1,2,228.0,2024-06-12 13:32:00,17.72,0.0,2.13,transfer,completed
655,1,1,11,90.0,2024-06-12 20:08:00,9.12,0.0,1.09,transfer,completed
656,1,2,12,,2024-06-12 13:37:00,99.48,0.0,11.94,card,completed
657,1,2,12,256.0,2024-06-12 20:26:00,19.34,0.0,2.32,cash,completed
658,1,2,12,,2024-06-12 15:24:00,20.45,0.0,2.45,transfer,completed
659,1,2,3,147.0,12/06/2024 09:37,15.77,0.0,1.89,transfer,completed
660,1,2,3,280.0,2024-06-12 15:32:00,16.27,0.0,1.95,transfer,completed
661,1,2,3,37.0,2024-06-12 15:14:00,10.88,0.0,1.31,transfer,completed
662,1,2,12,81.0,2024-06-12 11:54:00,360.75,0.0,43.29,transfer,completed
663,1,2,12,57.0,2024-06-12 13:56:00,52.67,0.0,6.32,cash,completed
